DATE,PRICE,SPACE,CATEGORIES
2020-01-16,2950.00,104,"HOUSE, ROW_HOUSE"
2019-06-28,1320.00,67,APARTMENT
2018-12-31,1320.00,67,APARTMENT
2018-08-16,1320.00,67,APARTMENT
2019-07-29,1320.00,67,APARTMENT
2021-03-24,1320.00,67,"APARTMENT, FLAT"
2020-07-06,1320.00,67,"APARTMENT, FLAT"
2021-12-31,1320.00,67,"APARTMENT, FLAT"
2018-05-03,1320.00,67,APARTMENT
2021-02-18,1320.00,67,"APARTMENT, FLAT"
2018-09-13,1450.00,77,ROOF_FLAT
2019-09-27,1650.00,95,APARTMENT
2020-11-17,1550.00,83,"APARTMENT, FLAT"
2021-01-07,1550.00,83,"APARTMENT, FLAT"
2019-09-12,,52,FURNISHED_FLAT
2018-01-06,,52,FURNISHED_FLAT
2019-01-29,,65,FURNISHED_FLAT
2020-06-25,1813.00,55,"APARTMENT, FURNISHED_FLAT"
2018-11-26,2875.00,75,"APARTMENT, FURNISHED_FLAT"
2019-04-30,,75,FURNISHED_FLAT
2021-01-28,2394.00,65,"APARTMENT, FURNISHED_FLAT"
2018-07-02,,86,FURNISHED_FLAT
2020-02-27,,23,"APARTMENT, FURNISHED_FLAT"
2018-03-20,,17,FURNISHED_FLAT
2018-02-09,,68,FURNISHED_FLAT
2018-01-22,,77,FURNISHED_FLAT
2018-06-11,,58,FURNISHED_FLAT
2019-07-10,,15,FURNISHED_FLAT
2019-06-19,,65,FURNISHED_FLAT
2020-05-11,2990.00,120,"APARTMENT, FURNISHED_FLAT"
2018-08-11,,15,FURNISHED_FLAT
2019-02-11,,59,FURNISHED_FLAT
2019-10-15,,,"APARTMENT, FURNISHED_FLAT"
2019-08-18,,80,FURNISHED_FLAT
2018-05-15,,45,FURNISHED_FLAT
2018-04-06,,77,FURNISHED_FLAT
2020-06-23,3250.00,150,"APARTMENT, FURNISHED_FLAT"
2021-09-14,1890.00,55,"APARTMENT, FURNISHED_FLAT"
2019-12-29,,60,"APARTMENT, FURNISHED_FLAT"
2018-08-09,,25,FURNISHED_FLAT
2020-09-11,1350.00,24,"APARTMENT, FURNISHED_FLAT"
2019-10-22,,75,FURNISHED_FLAT
2019-02-15,,50,FURNISHED_FLAT
2018-02-24,,150,FURNISHED_FLAT
2018-10-30,,56,FURNISHED_FLAT
2018-02-11,,75,FURNISHED_FLAT
2018-02-15,,58,FURNISHED_FLAT
2018-10-09,,90,FURNISHED_FLAT
2021-04-20,1080.00,50,"APARTMENT, FURNISHED_FLAT"
2019-07-21,,51,FURNISHED_FLAT
2018-03-01,,61,FURNISHED_FLAT
2018-03-29,,85,FURNISHED_FLAT
2021-05-22,1680.00,70,"APARTMENT, FURNISHED_FLAT"
2018-03-01,,75,FURNISHED_FLAT
2018-06-01,,20,FURNISHED_FLAT
2019-09-18,,80,FURNISHED_FLAT
2020-03-09,,63,"APARTMENT, FURNISHED_FLAT"
2018-12-09,,78,FURNISHED_FLAT
2018-02-07,,30,FURNISHED_FLAT
2021-02-09,1125.00,35,"APARTMENT, FURNISHED_FLAT"
2018-03-19,,59,FURNISHED_FLAT
2018-08-09,,92,FURNISHED_FLAT
2018-06-19,,83,FURNISHED_FLAT
2019-09-23,,30,FURNISHED_FLAT
2018-11-16,,78,FURNISHED_FLAT
2019-02-03,,15,FURNISHED_FLAT
2020-09-21,1375.00,,"APARTMENT, FURNISHED_FLAT"
2020-11-16,2938.00,103,"APARTMENT, FURNISHED_FLAT"
2019-02-10,,76,FURNISHED_FLAT
2018-09-19,,75,FURNISHED_FLAT
2018-01-24,,61,FURNISHED_FLAT
2018-01-19,,50,FURNISHED_FLAT
2019-05-06,,200,FURNISHED_FLAT
2019-11-12,,56,FURNISHED_FLAT
2019-02-18,,83,FURNISHED_FLAT
2019-10-22,,20,FURNISHED_FLAT
2019-04-09,,55,FURNISHED_FLAT
2019-08-27,,18,FURNISHED_FLAT
2019-10-01,,80,FURNISHED_FLAT
2019-02-18,,,FURNISHED_FLAT
2019-07-31,,50,FURNISHED_FLAT
2019-08-15,,50,FURNISHED_FLAT
2018-11-16,,50,FURNISHED_FLAT
2020-10-21,1999.00,45,"APARTMENT, FURNISHED_FLAT"
2018-02-22,,180,FURNISHED_FLAT
2019-01-31,,65,FURNISHED_FLAT
2018-02-06,,100,FURNISHED_FLAT
2020-10-29,3000.00,120,"APARTMENT, FURNISHED_FLAT"
2020-05-12,1350.00,23,"APARTMENT, FURNISHED_FLAT"
2018-07-23,,57,FURNISHED_FLAT
2019-10-30,,180,FURNISHED_FLAT
2019-07-05,,150,FURNISHED_FLAT
2019-12-09,,75,"APARTMENT, FURNISHED_FLAT"
2019-11-17,,30,FURNISHED_FLAT
2019-02-05,,65,FURNISHED_FLAT
2021-10-18,975.00,62,"APARTMENT, FURNISHED_FLAT"
2018-01-15,,34,FURNISHED_FLAT
2018-10-28,,79,FURNISHED_FLAT
2021-04-01,1980.00,55,"APARTMENT, FURNISHED_FLAT"
2018-07-16,,80,FURNISHED_FLAT
2018-04-17,,50,FURNISHED_FLAT
2018-03-08,,61,FURNISHED_FLAT
2019-06-06,,80,FURNISHED_FLAT
2020-12-29,2250.00,80,"APARTMENT, FURNISHED_FLAT"
2020-12-23,2220.00,50,"APARTMENT, FURNISHED_FLAT"
2018-02-09,,17,FURNISHED_FLAT
2019-03-07,,84,FURNISHED_FLAT
2018-10-16,,55,FURNISHED_FLAT
2020-09-23,1680.00,50,"APARTMENT, FURNISHED_FLAT"
2020-06-09,1980.00,60,"APARTMENT, FURNISHED_FLAT"
2019-04-09,,17,FURNISHED_FLAT
2018-02-12,,50,FURNISHED_FLAT
2018-02-27,,105,FURNISHED_FLAT
2018-04-13,,80,FURNISHED_FLAT
2019-01-31,,60,FURNISHED_FLAT
2021-05-06,1500.00,70,"APARTMENT, FURNISHED_FLAT"
2018-01-22,,155,FURNISHED_FLAT
2019-10-22,,108,FURNISHED_FLAT
2018-01-09,,58,FURNISHED_FLAT
2018-04-09,,16,FURNISHED_FLAT
2019-03-04,,,FURNISHED_FLAT
2019-05-14,,60,FURNISHED_FLAT
2019-03-01,,60,FURNISHED_FLAT
2018-04-25,,90,FURNISHED_FLAT
2018-01-12,,58,FURNISHED_FLAT
2018-10-11,,65,FURNISHED_FLAT
2018-05-01,,80,FURNISHED_FLAT
2019-01-02,,70,FURNISHED_FLAT
2018-05-10,,106,FURNISHED_FLAT
2018-06-28,,80,FURNISHED_FLAT
2021-05-26,2175.00,63,"APARTMENT, FURNISHED_FLAT"
2019-09-30,,20,FURNISHED_FLAT
2018-08-14,,70,FURNISHED_FLAT
2018-07-11,,11,FURNISHED_FLAT
2019-02-21,,75,FURNISHED_FLAT
2019-01-28,,62,FURNISHED_FLAT
2019-02-23,,90,FURNISHED_FLAT
2018-06-27,,65,FURNISHED_FLAT
2019-07-08,,48,FURNISHED_FLAT
2019-11-07,,,FURNISHED_FLAT
2019-06-12,,58,FURNISHED_FLAT
2019-06-26,,100,FURNISHED_FLAT
2019-04-22,,57,FURNISHED_FLAT
2018-05-02,,100,FURNISHED_FLAT
2018-07-23,,80,FURNISHED_FLAT
2018-02-16,,30,FURNISHED_FLAT
2018-11-24,,62,FURNISHED_FLAT
2019-09-02,,54,FURNISHED_FLAT
2019-05-26,,41,FURNISHED_FLAT
2018-03-06,,16,FURNISHED_FLAT
2019-04-16,,25,FURNISHED_FLAT
2021-06-15,2640.00,90,"APARTMENT, FURNISHED_FLAT"
2019-06-04,,78,FURNISHED_FLAT
2018-03-18,,95,FURNISHED_FLAT
2019-07-04,,65,FURNISHED_FLAT
2021-03-15,1740.00,63,"APARTMENT, FURNISHED_FLAT"
2018-04-11,,100,FURNISHED_FLAT
2018-10-05,,30,FURNISHED_FLAT
2019-11-13,,116,FURNISHED_FLAT
2019-06-01,,20,FURNISHED_FLAT
2019-11-26,,,FURNISHED_FLAT
2021-01-29,1890.00,61,"APARTMENT, FURNISHED_FLAT"
2019-03-07,,65,FURNISHED_FLAT
2018-02-01,,100,FURNISHED_FLAT
2019-09-26,,66,FURNISHED_FLAT
2018-03-14,,50,FURNISHED_FLAT
2019-08-04,,45,FURNISHED_FLAT
2018-09-28,,60,FURNISHED_FLAT
2018-01-19,,70,FURNISHED_FLAT
2019-07-03,,55,FURNISHED_FLAT
2019-11-04,,30,FURNISHED_FLAT
2018-04-26,,62,FURNISHED_FLAT
2019-12-17,,45,FURNISHED_FLAT
2019-02-15,,55,FURNISHED_FLAT
2020-01-08,2063.00,85,"APARTMENT, FURNISHED_FLAT"
2018-07-03,,90,FURNISHED_FLAT
2018-06-22,,92,FURNISHED_FLAT
2021-04-09,2250.00,80,"APARTMENT, FURNISHED_FLAT"
2018-06-13,,77,FURNISHED_FLAT
2019-12-17,,,FURNISHED_FLAT
2018-01-15,,130,FURNISHED_FLAT
2021-07-27,1380.00,46,"APARTMENT, FURNISHED_FLAT"
2018-05-09,,34,FURNISHED_FLAT
2019-09-12,,30,FURNISHED_FLAT
2018-08-15,,75,FURNISHED_FLAT
2021-04-16,960.00,62,"APARTMENT, FURNISHED_FLAT"
2019-03-04,,90,FURNISHED_FLAT
2019-01-31,,50,FURNISHED_FLAT
2019-07-12,,60,FURNISHED_FLAT
2018-07-10,,100,FURNISHED_FLAT
2019-12-31,,90,"APARTMENT, FURNISHED_FLAT"
2018-02-06,,23,FURNISHED_FLAT
2018-10-24,,48,FURNISHED_FLAT
2018-11-22,,23,FURNISHED_FLAT
2020-04-21,,63,"APARTMENT, FURNISHED_FLAT"
2018-01-24,,15,FURNISHED_FLAT
2019-08-20,,54,FURNISHED_FLAT
2020-08-11,2664.00,100,"APARTMENT, FURNISHED_FLAT"
2019-01-16,,55,FURNISHED_FLAT
2019-10-05,,80,FURNISHED_FLAT
2018-01-24,,20,FURNISHED_FLAT
2018-10-05,,71,FURNISHED_FLAT
2018-02-26,,100,FURNISHED_FLAT
2018-11-16,,32,FURNISHED_FLAT
2018-04-23,,92,FURNISHED_FLAT
2018-10-30,,28,FURNISHED_FLAT
2018-10-02,,110,FURNISHED_FLAT
2019-11-18,,55,FURNISHED_FLAT
2019-04-08,2875.00,75,"APARTMENT, FURNISHED_FLAT"
2021-08-10,1425.00,37,"APARTMENT, FURNISHED_FLAT"
2018-01-16,,56,FURNISHED_FLAT
2019-03-27,,58,FURNISHED_FLAT
2019-09-27,,36,FURNISHED_FLAT
2020-01-11,,63,"APARTMENT, FURNISHED_FLAT"
2019-10-04,,106,FURNISHED_FLAT
2019-10-24,,55,FURNISHED_FLAT
2018-02-23,,180,FURNISHED_FLAT
2018-01-31,,68,FURNISHED_FLAT
2018-07-06,,140,FURNISHED_FLAT
2018-11-26,,32,FURNISHED_FLAT
2018-01-12,,53,FURNISHED_FLAT
2021-04-12,988.00,30,"APARTMENT, FURNISHED_FLAT"
2020-09-26,1962.00,75,"APARTMENT, FURNISHED_FLAT"
2021-01-08,3250.00,136,"APARTMENT, FURNISHED_FLAT"
2020-12-03,2160.00,68,"APARTMENT, FURNISHED_FLAT"
2018-02-27,,11,FURNISHED_FLAT
2019-10-21,,120,"APARTMENT, FURNISHED_FLAT"
2018-12-21,,65,FURNISHED_FLAT
2021-05-22,1500.00,70,"APARTMENT, FURNISHED_FLAT"
2019-07-08,,66,FURNISHED_FLAT
2019-11-06,,20,"APARTMENT, FURNISHED_FLAT"
2019-08-06,,90,FURNISHED_FLAT
2018-11-26,,65,FURNISHED_FLAT
2020-04-20,1688.00,56,"APARTMENT, FURNISHED_FLAT"
2019-10-27,,20,FURNISHED_FLAT
2018-02-07,,37,FURNISHED_FLAT
2018-04-03,,52,FURNISHED_FLAT
2020-07-09,4738.00,75,"APARTMENT, FURNISHED_FLAT"
2020-07-09,2813.00,35,"APARTMENT, FURNISHED_FLAT"
2018-02-20,,109,FURNISHED_FLAT
2020-01-23,1776.00,60,"APARTMENT, FURNISHED_FLAT"
2019-08-12,,50,FURNISHED_FLAT
2019-02-22,,85,FURNISHED_FLAT
2018-02-06,,61,FURNISHED_FLAT
2018-04-27,,12,FURNISHED_FLAT
2019-08-06,,70,FURNISHED_FLAT
2018-09-27,,65,FURNISHED_FLAT
2019-06-13,,12,FURNISHED_FLAT
2019-06-25,,37,FURNISHED_FLAT
2018-05-24,,50,FURNISHED_FLAT
2019-05-11,,50,FURNISHED_FLAT
2020-07-02,1682.00,60,"APARTMENT, FURNISHED_FLAT"
2021-09-22,1140.00,62,"APARTMENT, FURNISHED_FLAT"
2020-01-29,,80,"APARTMENT, FURNISHED_FLAT"
2018-11-14,,18,FURNISHED_FLAT
2018-02-26,,150,FURNISHED_FLAT
2018-06-18,,48,FURNISHED_FLAT
2019-06-02,,65,FURNISHED_FLAT
2019-02-27,,68,FURNISHED_FLAT
2020-05-12,1980.00,55,"APARTMENT, FURNISHED_FLAT"
2020-05-12,1563.00,51,"APARTMENT, FURNISHED_FLAT"
2018-07-11,,14,FURNISHED_FLAT
2021-03-22,1680.00,70,"APARTMENT, FURNISHED_FLAT"
2021-08-12,1390.00,24,"APARTMENT, FURNISHED_FLAT"
2018-08-17,,58,FURNISHED_FLAT
2020-06-02,990.00,37,"APARTMENT, FURNISHED_FLAT"
2018-01-01,,110,FURNISHED_FLAT
2020-01-27,,60,"APARTMENT, FURNISHED_FLAT"
2018-06-26,,49,FURNISHED_FLAT
2018-03-05,,85,FURNISHED_FLAT
2021-03-08,2875.00,100,"APARTMENT, FURNISHED_FLAT"
2019-03-20,,55,FURNISHED_FLAT
2018-11-05,,70,FURNISHED_FLAT
2020-01-29,,90,"APARTMENT, FURNISHED_FLAT"
2019-10-08,,40,FURNISHED_FLAT
2018-05-30,,55,FURNISHED_FLAT
2020-05-03,1920.00,92,"APARTMENT, FURNISHED_FLAT"
2020-05-07,1420.00,60,"APARTMENT, FLAT"
2018-03-13,690.00,,APARTMENT
2019-07-24,900.00,56,APARTMENT
2020-08-17,7659.00,,"RETAIL, COMMERCIAL"
2021-03-17,1360.00,,"APARTMENT, FLAT"
2018-03-13,500.00,,APARTMENT
2019-12-12,1440.00,95,APARTMENT
2020-11-04,3500.00,160,RESTAURANT
2019-10-11,980.00,38,APARTMENT
2019-07-10,1550.00,57,APARTMENT
2019-11-05,980.00,,APARTMENT
2018-04-12,690.00,,APARTMENT
2018-05-30,1300.00,55,APARTMENT
2019-07-03,1750.00,74,APARTMENT
2021-03-02,1360.00,,"APARTMENT, FLAT"
2020-02-26,850.00,30,"APARTMENT, FLAT"
2020-12-23,973.00,42,"APARTMENT, FLAT"
2021-10-27,1360.00,,"APARTMENT, FLAT"
2021-10-11,1450.00,60,"APARTMENT, FLAT"
2018-05-01,1000.00,67,APARTMENT
2021-03-12,990.00,42,"APARTMENT, FLAT"
2019-09-23,1660.00,64,APARTMENT
2018-04-13,130.00,,UNDERGROUND_SLOT
2018-11-21,40.00,,COVERED_PARKING_PLACE_BIKE
2018-04-26,700.00,31,APARTMENT
2018-01-13,700.00,,OFFICE
2018-10-29,314.00,,STORAGE_ROOM
2018-07-04,980.00,56,APARTMENT
2018-12-19,1265.00,56,APARTMENT
2018-06-02,135.00,,UNDERGROUND_SLOT
2018-08-11,1518.00,98,APARTMENT
2018-09-20,1150.00,47,APARTMENT
2018-05-10,145.00,,UNDERGROUND_SLOT
2018-09-13,,,SHOP
2018-09-22,1100.00,41,APARTMENT
2018-06-21,1230.00,55,APARTMENT
2018-09-05,580.00,,STORAGE_ROOM
2019-01-17,1350.00,67,APARTMENT
2018-04-13,660.00,33,APARTMENT
2019-01-24,1100.00,56,APARTMENT
2018-11-21,157.00,,UNDERGROUND_SLOT
2018-12-21,600.00,27,APARTMENT
2018-06-19,1350.00,,PRACTICE
2018-09-21,1740.00,102,APARTMENT
2018-09-19,1191.00,,HOBBY_ROOM
2018-03-28,833.00,,STORAGE_ROOM
2018-01-13,780.00,47,APARTMENT
2018-11-17,930.00,48,APARTMENT
2018-04-13,129.00,,UNDERGROUND_SLOT
2018-10-03,100.00,,UNDERGROUND_SLOT
2018-04-14,40.00,,COVERED_PARKING_PLACE_BIKE
2018-09-05,327.00,,STORAGE_ROOM
2018-05-26,980.00,56,APARTMENT
2018-06-16,1125.00,64,APARTMENT
2018-09-13,,,SHOP
2018-11-26,1287.00,66,APARTMENT
2018-11-09,1200.00,62,APARTMENT
2018-04-27,2100.00,123,DUPLEX
2018-05-31,157.00,,UNDERGROUND_SLOT
2018-05-03,155.00,,UNDERGROUND_SLOT
2018-10-12,1350.00,69,APARTMENT
2018-03-16,2783.00,,OFFICE
2018-08-09,950.00,48,APARTMENT
2018-07-05,1885.00,87,APARTMENT
2019-01-16,1035.00,51,APARTMENT
2018-10-23,1200.00,74,APARTMENT
2018-10-24,60.00,,COVERED_PARKING_PLACE_BIKE
2018-03-16,3000.00,,COMMERCIAL
2018-10-29,200.00,,STORAGE_ROOM
2018-10-29,327.00,,STORAGE_ROOM
2019-01-26,1100.00,57,APARTMENT
2018-06-30,135.00,,UNDERGROUND_SLOT
2019-01-16,1400.00,81,APARTMENT
2018-05-25,1050.00,52,APARTMENT
2018-12-14,1050.00,52,APARTMENT
2018-04-13,1380.00,75,APARTMENT
2018-06-16,1695.00,107,APARTMENT
2018-05-10,180.00,,STORAGE_ROOM
2019-01-04,700.00,31,APARTMENT
2018-04-13,130.00,,UNDERGROUND_SLOT
2018-01-13,980.00,44,APARTMENT
2018-04-13,900.00,41,APARTMENT
2018-05-03,30.00,,COVERED_PARKING_PLACE_BIKE
2018-07-11,1580.00,95,APARTMENT
2018-08-01,980.00,56,APARTMENT
2018-10-29,300.00,,STORAGE_ROOM
2018-09-05,154.00,,STORAGE_ROOM
2019-01-04,1220.00,62,ROOF_FLAT
2018-06-09,1280.00,57,APARTMENT
2018-05-03,150.00,,SINGLE_GARAGE
2018-09-07,1700.00,76,APARTMENT
2018-01-06,1480.00,98,APARTMENT
2018-08-29,160.00,,UNDERGROUND_SLOT
2018-07-18,1750.00,73,ROOF_FLAT
2019-01-22,2800.00,123,APARTMENT
2019-10-10,1210.00,63,APARTMENT
2020-08-25,2750.00,139,"APARTMENT, DUPLEX"
2018-12-10,2100.00,134,APARTMENT
2019-02-21,107.00,,STORAGE_ROOM
2019-09-11,3400.00,456,SINGLE_HOUSE
2018-05-09,1970.00,105,APARTMENT
2019-07-29,,,OFFICE
2018-01-22,,39,APARTMENT
2020-08-06,1990.00,,"APARTMENT, DUPLEX, MAISONETTE"
2020-01-08,3450.00,180,"APARTMENT, DUPLEX, MAISONETTE"
2019-04-01,1135.00,30,APARTMENT
2020-11-16,1750.00,68,"APARTMENT, FLAT"
2020-12-02,2300.00,70,"APARTMENT, FLAT"
2021-03-01,3825.00,145,"HOUSE, ROW_HOUSE"
2021-08-13,5900.00,205,"HOUSE, VILLA"
2021-09-09,2200.00,70,"APARTMENT, FLAT"
2020-11-16,2300.00,70,"APARTMENT, FLAT"
2021-09-13,5200.00,183,"HOUSE, SINGLE_HOUSE"
2021-12-21,,112,"HOUSE, ROW_HOUSE"
2021-08-17,,30,"APARTMENT, SINGLE_ROOM"
2018-11-12,1530.00,78,APARTMENT
2020-11-23,150.00,,UNDERGROUND_SLOT
2019-10-21,150.00,,UNDERGROUND_SLOT
2020-01-16,150.00,,UNDERGROUND_SLOT
2020-12-07,150.00,,UNDERGROUND_SLOT
2018-01-15,3900.00,160,ROW_HOUSE
2020-03-05,3500.00,160,"HOUSE, ROW_HOUSE"
2021-11-14,2300.00,90,"APARTMENT, FLAT"
2021-11-29,2300.00,100,"APARTMENT, FLAT"
2021-05-25,,74,"APARTMENT, FLAT"
2021-02-21,,250,"RETAIL, SHOP"
2018-04-03,850.00,52,APARTMENT
2019-11-14,950.00,30,"APARTMENT, FURNISHED_FLAT"
2019-02-20,1420.00,70,APARTMENT
2019-06-09,1195.00,56,ATTIC_FLAT
2019-12-04,1433.00,71,APARTMENT
2018-06-14,80.00,,DOUBLE_GARAGE
2018-06-14,680.00,30,APARTMENT
2019-05-13,1072.00,58,APARTMENT
2018-06-14,625.00,24,APARTMENT
2019-10-02,532.00,,COMMERCIAL
2020-02-28,140.00,,UNDERGROUND_SLOT
2018-06-14,1700.00,31,APARTMENT
2018-06-14,1096.00,60,APARTMENT
2019-02-20,745.00,31,APARTMENT
2019-06-14,1325.00,81,APARTMENT
2018-06-26,150.00,,UNDERGROUND_SLOT
2019-06-14,774.00,52,APARTMENT
2019-11-14,140.00,,UNDERGROUND_SLOT
2018-06-14,1700.00,96,DUPLEX
2018-04-03,530.00,28,APARTMENT
2019-01-18,1630.00,58,APARTMENT
2019-05-20,1950.00,70,APARTMENT
2021-03-29,1450.00,70,"APARTMENT, FLAT"
2020-06-17,1500.00,70,"APARTMENT, FLAT"
2021-01-14,2000.00,86,"APARTMENT, ATTIC_FLAT"
2019-01-14,2000.00,89,ATTIC_FLAT
2019-07-30,2300.00,120,FURNISHED_FLAT
2021-01-06,2600.00,120,"APARTMENT, FURNISHED_FLAT"
2018-11-19,2800.00,120,SINGLE_ROOM
2020-08-12,2400.00,120,"APARTMENT, FURNISHED_FLAT"
2020-03-03,1980.00,73,"APARTMENT, FLAT"
2020-03-02,2950.00,130,"APARTMENT, FLAT"
2019-09-17,1500.00,93,APARTMENT
2019-09-16,2825.00,163,APARTMENT
2018-03-26,2000.00,115,APARTMENT
2019-05-13,2020.00,98,APARTMENT
2021-12-12,1400.00,65,"APARTMENT, FLAT"
2018-07-03,1750.00,104,APARTMENT
2019-10-25,2400.00,102,SINGLE_ROOM
2020-10-06,1580.00,85,"APARTMENT, FLAT"
2018-01-15,1350.00,62,APARTMENT
2021-07-24,,106,"APARTMENT, FLAT"
2021-09-20,1195.00,56,"APARTMENT, ROOF_FLAT"
2018-01-11,1220.00,75,APARTMENT
2018-03-26,2100.00,76,APARTMENT
2018-03-05,1750.00,79,ROOF_FLAT
2019-09-03,,139,ROW_HOUSE
2019-02-19,530.00,,ATELIER
2021-01-25,400.00,1,"APARTMENT, FLAT"
2021-01-25,850.00,9,"APARTMENT, FLAT"
2021-01-25,800.00,7,"APARTMENT, FLAT"
2021-01-25,600.00,7,"APARTMENT, FLAT"
2021-01-25,900.00,9,"APARTMENT, FLAT"
2021-01-25,800.00,7,"APARTMENT, FLAT"
2020-09-18,1904.00,103,"APARTMENT, ATTIC_FLAT"
2020-10-06,1895.00,90,"APARTMENT, FLAT"
2020-02-12,3000.00,117,"APARTMENT, FLAT"
2021-02-04,700.00,,OFFICE
2020-07-11,600.00,,OFFICE
2020-07-09,1375.00,68,"APARTMENT, FLAT"
2021-04-30,1300.00,63,"APARTMENT, FLAT"
2021-07-03,1300.00,81,"APARTMENT, FLAT"
2021-04-30,35.00,,UNDERGROUND_SLOT
2021-02-12,1300.00,65,"APARTMENT, FLAT"
2021-02-25,35.00,,UNDERGROUND_SLOT
2021-05-22,1350.00,52,"APARTMENT, FLAT"
2020-07-02,350.00,18,"APARTMENT, STUDIO"
2021-02-04,990.00,40,"APARTMENT, FLAT"
2019-11-26,1400.00,76,APARTMENT
2020-06-20,1500.00,70,"APARTMENT, FLAT"
2021-01-08,1200.00,55,"APARTMENT, FLAT"
2021-08-26,775.00,29,"APARTMENT, FLAT"
2021-05-20,1005.00,40,"APARTMENT, FLAT"
2019-10-25,2100.00,90,ATTIC_FLAT
2021-05-22,1150.00,40,"APARTMENT, ATTIC_FLAT"
2021-02-05,2330.00,118,"APARTMENT, FLAT"
2021-03-30,1250.00,60,"APARTMENT, FLAT"
2020-08-17,195.00,,UNDERGROUND_SLOT
2020-05-11,4992.00,,"RETAIL, WAREHOUSE"
2019-10-22,2690.00,96,APARTMENT
2019-09-04,2760.00,97,APARTMENT
2021-02-03,1128.00,,"APARTMENT, FLAT"
2019-09-04,1500.00,58,APARTMENT
2020-09-25,,,OFFICE
2020-09-18,,,OFFICE
2020-03-25,,,OFFICE
2021-12-07,1600.00,,OFFICE
2020-12-21,875.00,,OFFICE
2020-07-20,,,OFFICE
2020-09-25,,,OFFICE
2021-03-30,2917.00,,OFFICE
2020-04-15,,,OFFICE
2020-07-20,,,OFFICE
2021-05-03,1600.00,,OFFICE
2020-07-20,,,OFFICE
2020-04-15,,,OFFICE
2020-04-15,,,OFFICE
2021-02-01,26667.00,,OFFICE
2020-11-23,53333.00,,OFFICE
2020-09-18,,,OFFICE
2021-03-30,1600.00,,OFFICE
2020-09-18,,,OFFICE
2020-09-30,8000.00,,OFFICE
2020-12-21,1750.00,,OFFICE
2019-12-02,,,OFFICE
2020-12-21,26667.00,,OFFICE
2020-08-24,320.00,,OFFICE
2020-09-25,,,OFFICE
2020-03-25,,,OFFICE
2020-09-25,,,OFFICE
2021-11-08,2667.00,,OFFICE
2021-03-30,53333.00,,OFFICE
2021-06-25,875.00,,OFFICE
2021-02-22,800.00,,OFFICE
2020-09-25,,,OFFICE
2020-09-25,,,OFFICE
2020-09-25,,,OFFICE
2021-12-07,2667.00,,OFFICE
2020-08-24,320.00,,OFFICE
2021-11-10,2917.00,,OFFICE
2020-09-30,26667.00,,OFFICE
2021-06-25,1750.00,,OFFICE
2021-03-30,1750.00,,OFFICE
2020-03-25,,,OFFICE
2021-02-01,875.00,,OFFICE
2021-02-01,53333.00,,OFFICE
2020-03-25,,,OFFICE
2019-11-14,,,OFFICE
2020-09-18,,,OFFICE
2021-05-03,26667.00,,OFFICE
2021-12-07,,,OFFICE
2020-11-23,,,OFFICE
2020-04-15,,,OFFICE
2020-12-21,53333.00,,OFFICE
2021-02-22,875.00,,OFFICE
2021-01-12,2917.00,,OFFICE
2021-12-07,875.00,,OFFICE
2020-03-25,,,OFFICE
2020-08-27,13333.00,,OFFICE
2021-12-07,13333.00,,OFFICE
2020-11-23,1750.00,,OFFICE
2021-12-07,5333.00,,OFFICE
2020-12-21,2917.00,,OFFICE
2021-02-01,2917.00,,OFFICE
2020-03-25,,,OFFICE
2020-08-27,2667.00,,OFFICE
2020-10-27,26667.00,,OFFICE
2021-11-10,1750.00,,OFFICE
2021-05-03,,,OFFICE
2020-09-18,,,OFFICE
2020-08-24,320.00,,OFFICE
2020-03-25,,,OFFICE
2021-05-03,1750.00,,OFFICE
2020-11-23,875.00,,OFFICE
2021-01-12,875.00,,OFFICE
2021-02-22,,,OFFICE
2021-02-01,,,OFFICE
2020-11-23,26667.00,,OFFICE
2020-09-25,,,OFFICE
2020-08-27,5333.00,,OFFICE
2021-02-22,26667.00,,OFFICE
2021-01-11,,,OFFICE
2021-05-03,53333.00,,OFFICE
2021-07-05,53333.00,,OFFICE
2020-03-25,,,OFFICE
2021-11-10,,,OFFICE
2021-08-24,1600.00,,OFFICE
2020-07-20,,,OFFICE
2021-08-24,800.00,,OFFICE
2020-09-25,,,OFFICE
2020-10-21,,,OFFICE
2019-11-14,,,OFFICE
2021-08-23,875.00,,OFFICE
2021-07-08,,,OFFICE
2020-08-27,53333.00,,OFFICE
2020-09-25,,,OFFICE
2021-06-25,,,OFFICE
2021-08-24,2667.00,,OFFICE
2020-08-27,21333.00,,OFFICE
2021-02-01,,,OFFICE
2021-01-12,,,OFFICE
2019-12-02,,,OFFICE
2020-09-18,,,OFFICE
2021-11-08,800.00,,OFFICE
2021-07-05,800.00,,OFFICE
2021-12-07,1750.00,,OFFICE
2020-07-20,,,OFFICE
2020-11-23,2917.00,,OFFICE
2021-02-22,,,OFFICE
2020-10-20,1750.00,,OFFICE
2021-08-23,2917.00,,OFFICE
2020-03-25,,,OFFICE
2021-02-22,1600.00,,OFFICE
2020-09-18,,,OFFICE
2020-09-18,,,OFFICE
2021-06-21,875.00,,OFFICE
2021-02-22,2917.00,,OFFICE
2020-04-15,,,OFFICE
2021-02-22,1750.00,,OFFICE
2020-09-25,,,OFFICE
2021-02-01,1750.00,,OFFICE
2020-08-27,133333.00,,OFFICE
