DATE,PRICE,SPACE,SPACE_binned,CATEGORIES,median_PRICE_CATEGORY_SPACE_binned_DATE,CATEGORY_N_DATES
2020-05-18,1780.0,30.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1780.0,996
2020-05-18,2280.0,88.0,"(50, 100]","APARTMENT, FLAT",1665.0,1370
2020-05-18,2650.0,69.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2650.0,996
2020-05-18,2250.0,50.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1780.0,996
2020-05-18,1780.0,71.0,"(50, 100]","APARTMENT, FLAT",1665.0,1370
2020-05-18,580.0,30.0,"(0, 50]","APARTMENT, FLAT",790.0,1370
2020-05-18,680.0,29.0,"(0, 50]","APARTMENT, FLAT",790.0,1370
2020-05-18,790.0,34.0,"(0, 50]","APARTMENT, FLAT",790.0,1370
2020-05-18,1400.0,50.0,"(0, 50]","APARTMENT, FLAT",790.0,1370
2020-05-18,1545.0,65.0,"(50, 100]","APARTMENT, FLAT",1665.0,1370
2020-05-18,1550.0,55.0,"(50, 100]","APARTMENT, FLAT",1665.0,1370
2020-05-18,1500.0,50.0,"(0, 50]","APARTMENT, FLAT",790.0,1370
2020-05-18,1790.0,75.0,"(50, 100]","APARTMENT, DUPLEX",1790.0,258
2020-05-18,1840.0,55.0,"(50, 100]","APARTMENT, FLAT",1665.0,1370
2020-05-18,2300.0,120.0,"(100, 150]","APARTMENT, FLAT",2050.0,1370
2020-05-18,700.0,30.0,"(0, 50]","APARTMENT, FLAT",790.0,1370
2020-05-18,2140.0,87.0,"(50, 100]","APARTMENT, FLAT",1665.0,1370
2020-05-18,1140.0,30.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1780.0,996
2020-05-18,1140.0,25.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1780.0,996
2020-05-18,1400.0,73.0,"(50, 100]","APARTMENT, FLAT",1665.0,1370
2020-05-18,1950.0,86.0,"(50, 100]","APARTMENT, FLAT",1665.0,1370
2020-05-18,1800.0,102.0,"(100, 150]","APARTMENT, FLAT",2050.0,1370
2020-05-18,800.0,50.0,"(0, 50]","APARTMENT, FLAT",790.0,1370
2020-05-18,2320.0,42.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1780.0,996
2020-05-18,1470.0,87.0,"(50, 100]","APARTMENT, FLAT",1665.0,1370
2020-05-19,2000.0,122.0,"(100, 150]","APARTMENT, ROOF_FLAT",2000.0,650
2020-05-19,1350.0,70.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,835.0,38.0,"(0, 50]","APARTMENT, FLAT",717.5,1370
2020-05-19,1750.0,80.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,4300.0,200.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",4300.0,451
2020-05-19,1480.0,77.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,2170.0,119.0,"(100, 150]","APARTMENT, FLAT",2180.0,1370
2020-05-19,1940.0,85.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,1310.0,64.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,1400.0,65.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,980.0,56.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,1980.0,100.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,5000.0,334.0,"(300, 400]",RESTAURANT,5000.0,14
2020-05-19,1625.0,38.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1625.0,996
2020-05-19,1100.0,54.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,600.0,33.0,"(0, 50]","APARTMENT, FLAT",717.5,1370
2020-05-19,1800.0,100.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,1640.0,72.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,1090.0,65.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,1950.0,105.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",3423.0,996
2020-05-19,1220.0,62.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,2185.0,131.0,"(100, 150]","APARTMENT, DUPLEX",2185.0,258
2020-05-19,2190.0,110.0,"(100, 150]","APARTMENT, FLAT",2180.0,1370
2020-05-19,2015.0,78.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,3423.0,105.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",3423.0,996
2020-05-19,1280.0,74.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2020-05-19,4250.0,125.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",3423.0,996
2020-05-19,1540.0,90.0,"(50, 100]","APARTMENT, DUPLEX",1540.0,258
2020-05-20,650.0,31.0,"(0, 50]","APARTMENT, FLAT",1050.0,1370
2020-05-20,1360.0,63.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,1550.0,50.0,"(0, 50]","APARTMENT, FLAT",1050.0,1370
2020-05-20,1330.0,65.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,2730.0,129.0,"(100, 150]","RETAIL, SHOP",2730.0,47
2020-05-20,1590.0,71.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,2250.0,87.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,1690.0,72.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,970.0,57.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,2190.0,108.0,"(100, 150]","APARTMENT, FLAT",2190.0,1370
2020-05-20,2490.0,122.0,"(100, 150]","APARTMENT, FLAT",2190.0,1370
2020-05-20,1330.0,76.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,1120.0,50.0,"(0, 50]","APARTMENT, FLAT",1050.0,1370
2020-05-20,2340.0,160.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",2340.0,451
2020-05-20,1900.0,88.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,2100.0,120.0,"(100, 150]","APARTMENT, FLAT",2190.0,1370
2020-05-20,1080.0,60.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,170.0,10.0,"(0, 50]",OFFICE,170.0,131
2020-05-20,1100.0,52.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,2730.0,129.0,"(100, 150]",OFFICE,2730.0,131
2020-05-20,1220.0,67.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,1850.0,85.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,980.0,42.0,"(0, 50]","APARTMENT, FLAT",1050.0,1370
2020-05-20,1350.0,66.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,1500.0,70.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-20,1200.0,60.0,"(50, 100]","APARTMENT, FLAT",1350.0,1370
2020-05-21,1290.0,70.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2020-05-21,1600.0,92.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2020-05-21,1390.0,60.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2020-05-21,1545.0,65.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2020-05-21,750.0,32.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2020-05-21,2900.0,81.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2900.0,996
2020-05-21,1180.0,65.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2020-05-21,2250.0,90.0,"(50, 100]","APARTMENT, ROOF_FLAT",2075.0,650
2020-05-21,2135.0,92.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2020-05-21,1900.0,90.0,"(50, 100]","APARTMENT, ROOF_FLAT",2075.0,650
2020-05-21,1820.0,100.0,"(50, 100]","RETAIL, SHOP",1820.0,47
2020-05-21,1190.0,57.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2020-05-21,1220.0,57.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2020-05-21,1900.0,120.0,"(100, 150]","RETAIL, SHOP",1900.0,47
2020-05-22,1134.0,40.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1367.0,996
2020-05-22,3498.0,65.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",3423.0,996
2020-05-22,1600.0,47.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1367.0,996
2020-05-22,830.0,30.0,"(0, 50]","APARTMENT, FLAT",830.0,1370
2020-05-22,1500.0,68.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2020-05-22,780.0,30.0,"(0, 50]","APARTMENT, FLAT",830.0,1370
2020-05-22,2100.0,94.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2020-05-22,1228.0,64.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2020-05-22,1100.0,50.0,"(0, 50]","APARTMENT, FLAT",830.0,1370
2020-05-22,1380.0,57.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2020-05-22,1060.0,90.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",3423.0,996
2020-05-22,3423.0,90.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",3423.0,996
2020-05-22,2520.0,91.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2020-05-22,1460.0,58.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2020-05-23,1310.0,71.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2020-05-23,2950.0,147.0,"(100, 150]","APARTMENT, FLAT",2950.0,1370
2020-05-23,1310.0,83.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2020-05-24,1700.0,72.0,"(50, 100]","APARTMENT, FLAT",1700.0,1370
2020-05-25,1240.0,58.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-05-25,1175.0,60.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-05-25,1320.0,70.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-05-25,2850.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2850.0,996
2020-05-25,980.0,33.0,"(0, 50]","APARTMENT, FLAT",980.0,1370
2020-05-25,1731.0,90.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-05-25,3498.0,65.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2850.0,996
2020-05-25,2950.0,115.0,"(100, 150]","APARTMENT, FLAT",2950.0,1370
2020-05-25,2600.0,122.0,"(100, 150]","APARTMENT, ATTIC_FLAT",2600.0,305
2020-05-25,2080.0,96.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-05-25,4750.0,248.0,"(200, 300]","APARTMENT, FLAT",4750.0,1370
2020-05-25,1100.0,20.0,"(0, 50]","APARTMENT, STUDIO",1100.0,224
2020-05-25,4550.0,135.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4550.0,996
2020-05-25,1285.0,70.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-05-25,1980.0,93.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-05-25,3950.0,150.0,"(100, 150]","APARTMENT, FLAT",2950.0,1370
2020-05-25,1580.0,80.0,"(50, 100]","APARTMENT, ROOF_FLAT",1580.0,650
2020-05-25,680.0,32.0,"(0, 50]","APARTMENT, FLAT",980.0,1370
2020-05-25,2480.0,115.0,"(100, 150]","APARTMENT, FLAT",2950.0,1370
2020-05-25,3300.0,138.0,"(100, 150]","APARTMENT, DUPLEX, MAISONETTE",3300.0,451
2020-05-25,1260.0,67.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-05-25,1625.0,38.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1625.0,996
2020-05-25,1080.0,45.0,"(0, 50]","APARTMENT, FLAT",980.0,1370
2020-05-25,2325.0,75.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2850.0,996
2020-05-25,1790.0,90.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-05-26,2300.0,159.0,"(150, 200]","APARTMENT, FLAT",2300.0,1370
2020-05-26,640.0,38.0,"(0, 50]","APARTMENT, FLAT",740.0,1370
2020-05-26,1080.0,72.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,990.0,54.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,2595.0,210.0,"(200, 300]","APARTMENT, DUPLEX",2595.0,258
2020-05-26,1450.0,72.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,1370.0,65.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,1450.0,71.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,1230.0,55.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,1190.0,59.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,1995.0,87.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,1106.0,83.0,"(50, 100]",OFFICE,1106.0,131
2020-05-26,1890.0,90.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,1280.0,46.0,"(0, 50]","APARTMENT, FLAT",740.0,1370
2020-05-26,1894.0,99.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,1410.0,73.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,3175.0,136.0,"(100, 150]","APARTMENT, FLAT",2623.5,1370
2020-05-26,590.0,38.0,"(0, 50]","APARTMENT, FLAT",740.0,1370
2020-05-26,840.0,45.0,"(0, 50]","APARTMENT, FLAT",740.0,1370
2020-05-26,1200.0,78.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,1760.0,85.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,1487.0,70.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-05-26,2072.0,113.0,"(100, 150]","APARTMENT, FLAT",2623.5,1370
2020-05-27,170.0,10.0,"(0, 50]",OFFICE,215.0,131
2020-05-27,825.0,50.0,"(0, 50]","APARTMENT, FLAT",892.5,1370
2020-05-27,1790.0,105.0,"(100, 150]","APARTMENT, FLAT",2152.5,1370
2020-05-27,1850.0,91.0,"(50, 100]","APARTMENT, FLAT",1432.5,1370
2020-05-27,1300.0,70.0,"(50, 100]","APARTMENT, FLAT",1432.5,1370
2020-05-27,1750.0,98.0,"(50, 100]","APARTMENT, FLAT",1432.5,1370
2020-05-27,2350.0,98.0,"(50, 100]","APARTMENT, FLAT",1432.5,1370
2020-05-27,1445.0,71.0,"(50, 100]","APARTMENT, FLAT",1432.5,1370
2020-05-27,1100.0,53.0,"(50, 100]","APARTMENT, FLAT",1432.5,1370
2020-05-27,1050.0,46.0,"(0, 50]","APARTMENT, FLAT",892.5,1370
2020-05-27,1625.0,38.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1625.0,996
2020-05-27,2950.0,128.0,"(100, 150]","APARTMENT, FLAT",2152.5,1370
2020-05-27,730.0,37.0,"(0, 50]","APARTMENT, FLAT",892.5,1370
2020-05-27,1520.0,81.0,"(50, 100]","APARTMENT, FLAT",1432.5,1370
2020-05-27,5157.0,105.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",5157.0,996
2020-05-27,2140.0,104.0,"(100, 150]","APARTMENT, FLAT",2152.5,1370
2020-05-27,1842.0,88.0,"(50, 100]","APARTMENT, FLAT",1432.5,1370
2020-05-27,1020.0,61.0,"(50, 100]","APARTMENT, FLAT",1432.5,1370
2020-05-27,1810.0,95.0,"(50, 100]","APARTMENT, ATTIC_FLAT",1810.0,305
2020-05-27,2730.0,129.0,"(100, 150]",OFFICE,2730.0,131
2020-05-27,2730.0,129.0,"(100, 150]","RETAIL, SHOP",2730.0,47
2020-05-27,2800.0,109.0,"(100, 150]","HOUSE, SINGLE_HOUSE",2800.0,166
2020-05-27,2800.0,109.0,"(100, 150]","HOUSE, ROW_HOUSE",2800.0,152
2020-05-27,1420.0,85.0,"(50, 100]","APARTMENT, FLAT",1432.5,1370
2020-05-27,215.0,16.0,"(0, 50]",OFFICE,215.0,131
2020-05-27,960.0,50.0,"(0, 50]","APARTMENT, FLAT",892.5,1370
2020-05-27,1170.0,64.0,"(50, 100]","APARTMENT, FLAT",1432.5,1370
2020-05-27,1060.0,56.0,"(50, 100]","APARTMENT, FLAT",1432.5,1370
2020-05-27,765.0,44.0,"(0, 50]",OFFICE,215.0,131
2020-05-27,2165.0,104.0,"(100, 150]","APARTMENT, FLAT",2152.5,1370
2020-05-28,1200.0,57.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2020-05-28,1300.0,68.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2020-05-28,1650.0,86.0,"(50, 100]","APARTMENT, ROOF_FLAT",1650.0,650
2020-05-28,1060.0,53.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2020-05-28,1660.0,98.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2020-05-28,4550.0,150.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4150.0,996
2020-05-28,2540.0,130.0,"(100, 150]","APARTMENT, DUPLEX",2540.0,258
2020-05-28,1100.0,51.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2020-05-28,3400.0,120.0,"(100, 150]","APARTMENT, FLAT",2905.0,1370
2020-05-28,3750.0,105.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4150.0,996
2020-05-28,1070.0,65.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2020-05-28,875.0,27.0,"(0, 50]","APARTMENT, FLAT",875.0,1370
2020-05-28,2410.0,104.0,"(100, 150]","APARTMENT, FLAT",2905.0,1370
2020-05-28,4200.0,160.0,"(150, 200]","APARTMENT, FLAT",4200.0,1370
2020-05-28,1330.0,45.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1330.0,996
2020-05-28,1700.0,85.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2020-05-29,845.0,60.0,"(50, 100]","APARTMENT, FLAT",1500.0,1370
2020-05-29,1080.0,60.0,"(50, 100]","APARTMENT, FLAT",1500.0,1370
2020-05-29,990.0,40.0,"(0, 50]","APARTMENT, FLAT",1070.0,1370
2020-05-29,2040.0,80.0,"(50, 100]","APARTMENT, FLAT",1500.0,1370
2020-05-29,1400.0,75.0,"(50, 100]","APARTMENT, FLAT",1500.0,1370
2020-05-29,940.0,70.0,"(50, 100]","APARTMENT, FLAT",1500.0,1370
2020-05-29,1500.0,75.0,"(50, 100]","APARTMENT, FLAT",1500.0,1370
2020-05-29,1180.0,47.0,"(0, 50]","APARTMENT, FLAT",1070.0,1370
2020-05-29,2400.0,100.0,"(50, 100]","APARTMENT, FLAT",1500.0,1370
2020-05-29,800.0,45.0,"(0, 50]","APARTMENT, FLAT",1070.0,1370
2020-05-29,1245.0,61.0,"(50, 100]","APARTMENT, FLAT",1500.0,1370
2020-05-29,1900.0,97.0,"(50, 100]","APARTMENT, FLAT",1500.0,1370
2020-05-29,1150.0,49.0,"(0, 50]","APARTMENT, FLAT",1070.0,1370
2020-05-29,1610.0,67.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2305.0,996
2020-05-29,1950.0,78.0,"(50, 100]","APARTMENT, FLAT",1500.0,1370
2020-05-29,4150.0,143.0,"(100, 150]","APARTMENT, FLAT",3150.0,1370
2020-05-29,2120.0,103.0,"(100, 150]","APARTMENT, FLAT",3150.0,1370
2020-05-29,3000.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2305.0,996
2020-05-29,3150.0,105.0,"(100, 150]","APARTMENT, FLAT",3150.0,1370
2020-05-29,2320.0,148.0,"(100, 150]","APARTMENT, DUPLEX",2320.0,258
2020-05-29,1515.0,73.0,"(50, 100]","APARTMENT, FLAT",1500.0,1370
2020-05-30,1550.0,38.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1550.0,996
2020-05-30,1950.0,110.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",1950.0,996
2020-05-30,4900.0,244.0,"(200, 300]",OFFICE,4900.0,131
2020-05-31,4000.0,210.0,"(200, 300]","HOUSE, SINGLE_HOUSE",4000.0,166
2020-06-01,2450.0,68.0,"(50, 100]",OFFICE,2450.0,131
2020-06-01,950.0,40.0,"(0, 50]","APARTMENT, FLAT",950.0,1370
2020-06-02,1950.0,86.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,1830.0,82.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,2000.0,84.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2000.0,996
2020-06-02,1050.0,40.0,"(0, 50]","APARTMENT, FLAT",830.0,1370
2020-06-02,1300.0,62.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,600.0,30.0,"(0, 50]","APARTMENT, FLAT",830.0,1370
2020-06-02,990.0,37.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",990.0,996
2020-06-02,1250.0,81.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,1190.0,55.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,1450.0,68.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,1700.0,94.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,2250.0,122.0,"(100, 150]","APARTMENT, FLAT",2000.0,1370
2020-06-02,1480.0,79.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,1095.0,55.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,2000.0,100.0,"(50, 100]","APARTMENT, ROOF_FLAT",2000.0,650
2020-06-02,1600.0,65.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,1300.0,53.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,1510.0,54.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,1110.0,58.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,1735.0,102.0,"(100, 150]","APARTMENT, FLAT",2000.0,1370
2020-06-02,2000.0,120.0,"(100, 150]","APARTMENT, FLAT",2000.0,1370
2020-06-02,1210.0,54.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,1190.0,57.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,1150.0,52.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,810.0,33.0,"(0, 50]","APARTMENT, FLAT",830.0,1370
2020-06-02,2200.0,100.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2020-06-02,850.0,27.0,"(0, 50]","APARTMENT, FLAT",830.0,1370
2020-06-03,670.0,30.0,"(0, 50]","APARTMENT, FLAT",867.5,1370
2020-06-03,1350.0,52.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,1350.0,72.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,2375.0,85.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2485.0,996
2020-06-03,1370.0,72.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,760.0,37.0,"(0, 50]","APARTMENT, FLAT",867.5,1370
2020-06-03,1450.0,65.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,1690.0,79.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,2595.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2485.0,996
2020-06-03,1100.0,20.0,"(0, 50]","APARTMENT, STUDIO",1100.0,224
2020-06-03,1815.0,81.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,1050.0,55.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,900.0,40.0,"(0, 50]","APARTMENT, FLAT",867.5,1370
2020-06-03,1290.0,73.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,1391.0,78.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,1190.0,80.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,835.0,38.0,"(0, 50]","APARTMENT, FLAT",867.5,1370
2020-06-03,5157.0,125.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",5157.0,996
2020-06-03,1285.0,46.0,"(0, 50]","APARTMENT, FLAT",867.5,1370
2020-06-03,1630.0,85.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,2300.0,107.0,"(100, 150]","APARTMENT, DUPLEX, MAISONETTE",2300.0,451
2020-06-03,1750.0,75.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,1550.0,55.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2485.0,996
2020-06-03,3200.0,127.0,"(100, 150]","APARTMENT, FLAT",2725.0,1370
2020-06-03,860.0,32.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",860.0,996
2020-06-03,3150.0,110.0,"(100, 150]","APARTMENT, FLAT",2725.0,1370
2020-06-03,1100.0,45.0,"(0, 50]","APARTMENT, FLAT",867.5,1370
2020-06-03,1830.0,90.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,1800.0,95.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,1150.0,42.0,"(0, 50]","APARTMENT, ROOF_FLAT",1150.0,650
2020-06-03,2300.0,106.0,"(100, 150]","APARTMENT, FLAT",2725.0,1370
2020-06-03,3423.0,85.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2485.0,996
2020-06-03,2900.0,140.0,"(100, 150]","APARTMENT, LOFT",2900.0,136
2020-06-03,640.0,26.0,"(0, 50]","APARTMENT, FLAT",867.5,1370
2020-06-03,990.0,59.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,900.0,54.0,"(50, 100]","APARTMENT, FLAT",1380.5,1370
2020-06-03,1220.0,43.0,"(0, 50]","APARTMENT, FLAT",867.5,1370
2020-06-03,1950.0,106.0,"(100, 150]","APARTMENT, FLAT",2725.0,1370
2020-06-04,2850.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2850.0,996
2020-06-04,2050.0,86.0,"(50, 100]","APARTMENT, DUPLEX, MAISONETTE",2050.0,451
2020-06-04,2930.0,92.0,"(50, 100]","RETAIL, SHOP",2930.0,47
2020-06-04,1575.0,84.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,1300.0,72.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,1620.0,66.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,1090.0,74.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,790.0,24.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1170.0,996
2020-06-04,1500.0,42.0,"(0, 50]","APARTMENT, FLAT",1300.0,1370
2020-06-04,600.0,25.0,"(0, 50]","APARTMENT, FLAT",1300.0,1370
2020-06-04,1665.0,86.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,800.0,40.0,"(0, 50]","APARTMENT, FLAT",1300.0,1370
2020-06-04,3500.0,145.0,"(100, 150]","APARTMENT, ROOF_FLAT",3500.0,650
2020-06-04,320.0,8.0,"(0, 50]","APARTMENT, ATTIC",320.0,61
2020-06-04,2300.0,110.0,"(100, 150]","APARTMENT, FLAT",2300.0,1370
